,val_loss,loss,lr
0,40.11223281524406,109.87175569389473,9.999999747378752e-05
1,5.032192049427333,21.846762312649034,9.999999747378752e-05
2,1.7651988167389352,3.557488148408829,9.999999747378752e-05
3,1.9675898553581277,1.1450759468954168,9.999999747378752e-05
4,2.1908486460503083,0.8559334932578306,9.999999747378752e-05
5,2.2964400565561607,0.819693435269789,9.999999747378752e-05
6,2.321495845037787,0.8199185002415179,9.999999747378752e-05
7,2.3234565229021613,0.8169827210809907,9.999999747378752e-05
8,2.311583977775154,0.8166512518613721,9.999999747378752e-05
9,2.317779539807725,0.8177788534226968,9.999999747378752e-05
10,2.291418430035431,0.8143945533012499,9.999999747378752e-05
11,2.317180551966936,0.8147585799054402,9.999999747378752e-05
12,2.291705528601784,0.8117074826813709,9.999999747378752e-05
13,2.2500600794314862,0.805038742683365,9.999999747378752e-05
14,2.223467297283506,0.8018685590271789,9.999999747378752e-05
15,2.1038985264608496,0.7941719583251539,9.999999747378752e-05
16,2.095689521019,0.7948604528661483,9.999999747378752e-05
17,2.0343793456871153,0.783319573768865,9.999999747378752e-05
18,1.9431879086914376,0.7643201745329943,9.999999747378752e-05
19,1.9623653178725626,0.7685569488009274,9.999999747378752e-05
