,val_loss,loss,lr
0,49.06322313536154,103.03243288491558,9.999999747378752e-05
1,14.946073693543012,24.142022559917848,9.999999747378752e-05
2,6.076723971828644,5.7576314899620264,9.999999747378752e-05
3,3.495503083847042,1.9424449163542128,9.999999747378752e-05
4,2.612860566649177,1.049340006862663,9.999999747378752e-05
5,2.2876594609694307,0.8321436054892482,9.999999747378752e-05
6,2.1617323634693926,0.7815768985078588,9.999999747378752e-05
7,2.1093617997301255,0.7697481065920592,9.999999747378752e-05
8,2.0994257754818966,0.7657994559460234,9.999999747378752e-05
9,2.0911080114931084,0.7630695599809499,9.999999747378752e-05
10,2.0867126375577745,0.7600359443763701,9.999999747378752e-05
11,2.091390923774744,0.7571529233722017,9.999999747378752e-05
12,2.1150507116187174,0.7543324424532305,9.999999747378752e-05
13,2.100843271628701,0.7510440773035476,9.999999747378752e-05
14,2.118814378702317,0.7474578847311101,9.999999747378752e-05
15,2.1065760457103218,0.7441208518046089,9.999999747378752e-05
16,2.10749183224599,0.7405901620146677,9.999999747378752e-05
17,2.127239123131465,0.7367286738390473,9.999999747378752e-05
18,2.1293804129172473,0.7324345454988118,9.999999747378752e-05
19,2.143115137120162,0.7289811549423711,9.999999747378752e-05
